user_id,avg_rating,review_count,avg_review_length,sample_reviews,persona
AGW7G24M6L6GTRLAI4DFYFPOTKEA,5.0,5,398.2,"This is 1 of the most effective masks of this type I've used. I have sensitive, dry skin. This product relieved that tight dry feeling face without creating any negative reactions . That's a minor miracle itself. It's not heavy so I could use make-up afterwards without worry. I am a nail color addict & feel happier with a bright on my nails. I am also health oriented & don't want to put toxic stuff on me. I was recovering from using the llght cure color gels. My nails were especially dry& peeling. I use all the  supporting products with this. For me it stays on as well or better than other color brands, goes on smoothly with a pretty good shine to finish & dries quicker than others I've tried. It wears well. No smell.<br /> I'm finally coming to terms with the idea that if a polish is  stronger than a healthy fingernail it will damage a fingernail, healthy or not. I write that because in my eternal quest for chip free polish, I forgot to respect that a healthy fingernail is not supposed to be some diamond strong plate to be misused as a screwdriver! I need to wear gloves for any activity that's tough enough to damage a good, healthy fingernail.<br />As to specific color: it's a cream, medium, slighty warm, pink that's bright enough for toes but still not &#34;fluorescent&#34; or &#34;beachy.&#34; I have fair olive skin tone & i These guys are tough to find. I have ordered others that  arrived so stuck to the tray that removing them damaged them.<br />These arrived in perfect condition, exactly as described. Wow, This is a great value for an argon comb. We used it on an inflamed spot of skin that hadn't responded to the &#34;orange color&#34; light or any anti-inflammatory potions  that usually work. The inflammation subsided about 50% in just the first 24 hrs.<br />It arrived very quickly & in perfect shape.  We're ordering more. Very moisturizing for the eye area. No irritating scent. Not oily or sticky.<br />I have very sensitive, fussy skin & it likes these.","User is a generally positive customer and a detailed reviewer.
Average rating given: 5.0
Total reviews: 5
Example behavior:
This is 1 of the most effective masks of this type I've used. I have sensitive, dry skin. This product relieved that tight dry feeling face without creating any negative reactions . That's a minor miracle itself. It's not heavy so I could use make-up afterwards without worry. I am a nail color addic"
AGWDYYVVWM3DC3CASUZKXK67G6IA,4.888888888888889,27,1155.111111111111,"When I first tried this Marshmallow Vanishing Crème a few weeks ago in a sampler kit, I purchased five more kits and then a 1.5 ounce glass container of this product. Can I say it is addictive? Yes, I guess it does have a banana scent and the texture is similar to a banana cream pie topped with whip cream. To say this is decadent is an understatement. You will be very tempted to slather your entire body in a good helping of this cream. Fortunately, it goes a long way and absorbs extremely well. In fact, that is why they call it ""vanishing"" crème. The ingredient list is impressive and contains rose water, mango butter, beeswax, grapeseed oil, rosehip seed oil, Vitamin E, marshmallow extract, willowbark extract, calendula flower extract, and a heady fragrance.<br /><br />Grapeseed oil is one of the most powerful antioxidants and is high in proanthocyanidins, a group of bioflavonoids that are superior because they are water soluble. This ingredient also prevents skin cell damage caused by pollution and sun exposure.<br /><br />""Marsh Mallow"" is actually a pink flowering herb found in marshes and damp meadows. It has been used for centuries as a food and a medicine. The leaves and roots secrete an emollient fluid with healing properties for inflamed skin. In the past, people boiled the roots in wine to make a cough remedy.<br /><br />I found this luscious creamy dreamy product to be healing for the body and mind. Not only will you feel comforted by nature, your skin will be baby soft and this product can be used for all-over body healing. The silver lid and glass jar have an unusually cute appeal. If you love this product, you might want to try the Pore-refining mask, Evening Primrose Overnight Crème and the very unique parsley blemish stick. To take luxury to the next level, try the Shea Butter Decollete Crème on your feet, hands or all over your entire body. What an amazing line of products. They heal, protect and soothe your mind.<br /><br />I'm still trying all the Burt's Bees products, and love how these products make me feel. They add a level of protection to your skin care routine and the clay mask I recently tried cleaned my pores like a dream.<br /><br />~The Rebecca Review<br />A Total Burt Bees Fan Until the End of Time Body butter is the perfect after-bath treat for your skin. Zia body butter is a combination of shea butter and mango butter blended into a smooth lemon yellow moisturizer that could become a hand cream essential.<br /><br />This cream is super luxurious to use in the winter and is one of the few products with myrrh essential oil.<br /><br />Ingredients: Infusion of organic aloe vera extract, organic ginko biloba extract, organic elder extract, organic chamomile extract, caprylic/capric triglyceride, stearic acid, glycerin, glyceryl stearate, safflower oil, shea butter, mango butter, polysorbate 60, stearyl alcohol, sweet almond oil, tocopherol, beta carotene, rosehip seed oil, cucumber extract, green tea extract, algae extract, sodium carbomer, lavender essential oil, myrrh essential oil, neroli essential oil, vetiver essential oil, benzoin gum, phenoxyethanol, methylparaben, propylparaben.<br /><br />Zia body butter is a rich moisturizing cream that absorbs fast and leaves your skin looking smooth and deeply moisturized.<br /><br />~The Rebecca Review When I first tried this Marshmallow Vanishing Crème in a sampler kit, I purchased five more kits and then a 1.5 ounce glass container of this product. Can I say it is addictive? Yes, I guess it does have a banana scent and the texture is similar to a banana cream pie topped with whipped cream.<br /><br />To say this is decadent is an understatement. You will be very tempted to slather your entire body in a good helping of this cream. Fortunately, it goes a long way and absorbs extremely well. In fact, that is why they call it ""vanishing"" crème. The ingredient list is impressive and contains rose water, mango butter, beeswax, grapeseed oil, rosehip seed oil, Vitamin E, marshmallow extract, willowbark extract, calendula flower extract, and a heady fragrance.<br /><br />Grapeseed oil is one of the most powerful antioxidants and is high in proanthocyanidins, a group of bioflavonoids that are superior because they are water soluble. This ingredient also prevents skin cell damage caused by pollution and sun exposure.<br /><br />""Marsh Mallow"" is actually a pink flowering herb found in marshes and damp meadows. It has been used for centuries as a food and a medicine. The leaves and roots secrete an emollient fluid with healing properties for inflamed skin. In the past, people boiled the roots in wine to make a cough remedy.<br /><br />I found this luscious creamy dreamy product to be healing for the body and mind. Not only will you feel comforted by nature, your skin will be baby soft and this product can be used for all-over body healing. The silver lid and glass jar have an unusually cute appeal. If you love this product, you might want to try the Pore-refining mask, Evening Primrose Overnight Crème and the very unique parsley blemish stick. To take luxury to the next level, try the Shea Butter Decollete Crème on your feet, hands or all over your entire body. What an amazing line of products. They heal, protect and soothe your mind.<br /><br />I'm still trying all the Burt's Bees products, and love how these products make me feel. They add a level of protection to your skin care routine and the clay mask I recently tried cleaned my pores like a dream.<br /><br />~The Rebecca Review<br />A Total Burt Bees Fan Until the End of Time Body butter is the perfect after-bath treat for your skin. Zia body butter is a combination of shea butter and mango butter blended into a smooth moisturizer that could become a hand cream essential. (The small sample container in the Spa To Go kits fits nicely in your purse.)<br /><br />This cream is super luxurious to use in the winter. This is one of the few products with myrrh essential oil.<br /><br />Ingredients: Infusion of organic aloe vera extract, organic ginko biloba extract, organic elder extract, organic chamomile extract, caprylic/capric triglyceride, stearic acid, glycerin, glyceryl stearate, safflower oil, shea butter, mango butter, polysorbate 60, stearyl alcohol, sweet almond oil, tocopherol, beta carotene, rosehip seed oil, cucumber extract, green tea extract, algae extract, sodium carbomer, lavender essential oil, myrrh essential oil, neroli essential oil, vetiver essential oil, benzoin gum, phenoxyethanol, methylparaben, propylparaben.<br /><br />Zia body butter is a rich moisturizing cream that absorbs fast and leaves your skin looking smooth and deeply moisturized. Using this product after the brown sugar body buff and Lavender Clary Sage Body Wash takes smooth skin to entirely new levels. If you use these three products and take a salt bath, then you may reach spa nirvana.<br /><br />~The Rebecca Review Body butter is the perfect after-bath treat for your skin. Zia body butter is a combination of shea butter and mango butter blended into a smooth moisturizer that could become a hand cream essential. (The small sample container in the Spa To Go kits fits nicely in your purse.)<br /><br />This cream is super luxurious to use in the winter. This is one of the few products with myrrh essential oil.<br /><br />Ingredients: Infusion of organic aloe vera extract, organic ginko biloba extract, organic elder extract, organic chamomile extract, caprylic/capric triglyceride, stearic acid, glycerin, glyceryl stearate, safflower oil, shea butter, mango butter, polysorbate 60, stearyl alcohol, sweet almond oil, tocopherol, beta carotene, rosehip seed oil, cucumber extract, green tea extract, algae extract, sodium carbomer, lavender essential oil, myrrh essential oil, neroli essential oil, vetiver essential oil, benzoin gum, phenoxyethanol, methylparaben, propylparaben.<br /><br />Zia body butter is a rich moisturizing cream that absorbs fast and leaves your skin looking smooth and deeply moisturized. Using this product after the brown sugar body buff and Lavender Clary Sage Body Wash takes smooth skin to entirely new levels. If you use these three products and take a salt bath, then you may reach spa nirvana.<br /><br />~The Rebecca Review","User is a generally positive customer and a detailed reviewer.
Average rating given: 4.9
Total reviews: 27
Example behavior:
When I first tried this Marshmallow Vanishing Crème a few weeks ago in a sampler kit, I purchased five more kits and then a 1.5 ounce glass container of this product. Can I say it is addictive? Yes, I guess it does have a banana scent and the texture is similar to a banana cream pie topped with whip"
AGWTJ22PWXT7YEJPIWM35M7CIAKQ,5.0,6,237.33333333333334,"I love this. We use it daily to recycle our K cups. Have been giving them as gifts. This washer door handle fits like the original. Easy to install. I used a regular screw driver. Time will tell how durable it is. So far so good. Price was right. I use these to anchor my ponytail up against my head when I shower, exercise, or want my hair off of my neck. Whether I am actively exercising or laying down on my yoga mat, they hold my hair in place. I bought a set but loved them, so I ordered a 10 pack. I carry one in my yoga bag, my swim bag, my suitcase, and my purse. They seem very durable. I am happy with this purchase. I love this little pitcher to froth my milk. It’s a perfect size. I bought the 20 ounce size. Lots of room to froth. It washes easily and quickly. It sits on my counter next to my Keurig with my frother inside. I love my frother too. I am happy with this purchase!<br />https://smile.amazon.com/PowerLix-Handheld-Cappuccino-Chocolate-Stainless/dp/B01BY9RTNQ/ref=redir_mobile_desktop?_encoding=UTF8&psc=1&ref_=ya_aw_od_pi Bought these for our own use. They work well. Much cheaper to use these than to buy k-cups. Loved them so now give as gifts to Keurig owners. Put in top rack of dishwasher. Fill them to the top or coffee not strong enough. Happy with this purchase.","User is a generally positive customer and a short-form reviewer.
Average rating given: 5.0
Total reviews: 6
Example behavior:
I love this. We use it daily to recycle our K cups. Have been giving them as gifts. This washer door handle fits like the original. Easy to install. I used a regular screw driver. Time will tell how durable it is. So far so good. Price was right. I use these to anchor my ponytail up against my head"
AGWYMHQPH26D56XUZ54FGTKH5IZQ,5.0,10,77.9,"They do what they are supposed to do at a fraction of the price the name brand ones go for.  No issues at all. Good price, fast delivery, installed easily by my husband and oven working great. This is the filter our fridge uses.  Good quality and lasts us about 6 mos. What can I say?  Amazon makes everyone happy! What can I say?  Amazon makes everyone happy!","User is a generally positive customer and a short-form reviewer.
Average rating given: 5.0
Total reviews: 10
Example behavior:
They do what they are supposed to do at a fraction of the price the name brand ones go for.  No issues at all. Good price, fast delivery, installed easily by my husband and oven working great. This is the filter our fridge uses.  Good quality and lasts us about 6 mos. What can I say?  Amazon makes e"
AGX7RQ534JF43FBCRANIGJXOJCCQ,4.875,8,102.25,"my favorite gift item for various occasions. love the design and perfect gift for the holidays. very fast shipping, and a good gift for everyone. I gave them to a friend as a baby shower gift. She loves it very much. Great holiday gift! The bear sits under our Christmas tree and it looks nice. Enjoyed the gift card as well.","User is a generally positive customer and a short-form reviewer.
Average rating given: 4.9
Total reviews: 8
Example behavior:
my favorite gift item for various occasions. love the design and perfect gift for the holidays. very fast shipping, and a good gift for everyone. I gave them to a friend as a baby shower gift. She loves it very much. Great holiday gift! The bear sits under our Christmas tree and it looks nice. Enjoy"
AGXEVNOSMVGUQOCJRYKB733VGXHQ,5.0,6,69.0,"Easy to buy, gift, and use Easy to use, but, and gift I never used ice regularly until I purchased this bad boy. Now I have to have ice in my drinks at all times. This this is solid! My one issue is cleaning it is a pain some times but it’s super simple to use and makes ice so quickly. Exactly as described. Sturdy replacement Clear description, good quality, easy install","User is a generally positive customer and a short-form reviewer.
Average rating given: 5.0
Total reviews: 6
Example behavior:
Easy to buy, gift, and use Easy to use, but, and gift I never used ice regularly until I purchased this bad boy. Now I have to have ice in my drinks at all times. This this is solid! My one issue is cleaning it is a pain some times but it’s super simple to use and makes ice so quickly. Exactly as de"
AGXFIQJ3UAAP5F6RZMOTTWJXSX6Q,4.75,8,43.125,They are cute and much appreciated! Grandkids thought they were useful and appreciated them! Grandkids loved the them Perfect gift for a soccer star! Your gift cards are perfect gifts for our grandkids.  They can buy anything they want. Thanks,"User is a generally positive customer and a short-form reviewer.
Average rating given: 4.8
Total reviews: 8
Example behavior:
They are cute and much appreciated! Grandkids thought they were useful and appreciated them! Grandkids loved the them Perfect gift for a soccer star! Your gift cards are perfect gifts for our grandkids.  They can buy anything they want. Thanks"
AGXHFUENM3G65MN4BGET2DNU4IAQ,4.857142857142857,7,190.0,"This stuff is amazing!  I didn't even know such a product existed and was excited to try it when I found it.  My baby shih tzu has a top knot that's in the awkward stage where most will stay in a band or clip but the lower pieces fall down into her eyes.<br /><br />I applied a bit of this and all the hair is staying put, LOVE THIS SO MICH!  This tub will probably last me awhile but when it's gone I will be back to buy more. Nice nail kit, very thorough on the selection of accessories.  Works great. Good primer.  It sprays on and feels a little sticky for about thirty seconds but then dries and feels smooth on your face.  Makeup goes on great and stays on really well.  Wish it had an SPF.  Recommended. I have shorter hair and this worked really well for me,  I honestly wasn’t expecting that it was going to work in my shorter hair as the Barrel seems large but to the contrary it does a fabulous job.  Recommended Very handy and work great.  Took these on vacation recently and it was great to not need to take the bottle and worry about leakage.  Usually one pad will do all your nails but sometimes it takes a couple.  Recommended","User is a generally positive customer and a short-form reviewer.
Average rating given: 4.9
Total reviews: 7
Example behavior:
This stuff is amazing!  I didn't even know such a product existed and was excited to try it when I found it.  My baby shih tzu has a top knot that's in the awkward stage where most will stay in a band or clip but the lower pieces fall down into her eyes.<br /><br />I applied a bit of this and all th"
AGXLOYCUY4XPBMRRDRT64HCI472Q,4.333333333333333,6,469.6666666666667,"I got tired of restocking these filters after nearly running out. With this amount I won't run out for a couple of years. And the price, delivery and quality are outstanding. I have been a huge fan of the relatively inexpensive, paperish, hugely saturated facial masks by companies like My Beauty Diary and others ( you can find my many positive reviews) until stumbling upon these lacey, saturated, fantastic masks.<br /><br />I really can't contribute more than other outstanding reviewers have elaborated on the technical advantages of these lacey versions compared to the paper ones except to say how wonderful it is to position the mask over your face and neck and then be able to gently secure it by pulling it over your ears. Genious. The paper masks were good except the chin area never stays in place and I'm always checking to make sure the rest of it hasn't slid around on my face.<br /><br />These cost a little more but the results were so great after my first one, I immediately purchased 3 more boxes of this version and another one to try out.<br /><br />I am way past 50, but my skin looks terrific. Smooth, soft, healthy and glowing. I could not be happier. Go ahead and give these a try. But you better hurry before I buy them all up. This is my second purchase and I can't say enough about how simple & effective this gizmo is at getting little food particles my toothbrush misses. It's more fun than flossing and works just as well.<br /><br />No batteries or electricity. I fill it up with a combination of mouthwash and water and am amazed at how efficiently it works. It's so good that I keep the second one at work for when I get back from lunch.<br /><br />My biggest suggestion though is to buy one for the kids. They will love using this little &#34;toy&#34; before realizing that it's doing something good for them. And filling it with plain old water will do just fine, too. I was literally about to replace my coffeemaker because I was tired of cleaning grinds out of the plastic bucket and finding them in my brewed coffee cup. Problem was that I bought filters from a discount store that were so short the grounds just floated right over the edge of the paper.<br /><br />Last ditch decision to try these out has changed everything. Coffee grinds stay on the inside of the filter and the coffee turns out perfect again since the sides are taller. I will be buying more of these in the future.<br /><br />Lesson learned. It was too small for me and pushed my ears out uncomfortably because it was so tight. Didn’t think my head/face was so big. Sent it back.","User is a generally positive customer and a detailed reviewer.
Average rating given: 4.3
Total reviews: 6
Example behavior:
I got tired of restocking these filters after nearly running out. With this amount I won't run out for a couple of years. And the price, delivery and quality are outstanding. I have been a huge fan of the relatively inexpensive, paperish, hugely saturated facial masks by companies like My Beauty Dia"
AGXLYPHAUBZ52AN4ZLXZJOSJT4DA,4.0,5,227.4,"Love it. Use it for work and camping. If you're impatient, you may want to move on. You have to stand there and wait for it to drip lol Feels cheap and it started to fall apart. Loose parts. Doesn’t cut well. I haven’t used everything but the clippers and do far 1 cane apart & I had to put back together and the slanted tip one didn’t cut my thin nails. I ended up grabbing the kids baby cutters. I have sensitive skin. This has a smell to it (it's not a bad smell) so if you're sensitive to smells. It feels nice and moisturizing. It did burn a little but I think it's because I've been trying too many facial products! Will update if it ends up being too bad or REALLY good! They’re great for using with castor oil to apply to brows and lashes. I also use them to brush brows before applying brow makeup. Very nice to use. I wish I had started taking care of my skin when I was younger. I’m pushing 40 and have never used sunblock on my face, etc. I started skin care 6 months ago and it’s been amazing. Adding this tool helps and it just feels nice! I have several different face massagers and I always go back to these types of rollers.","User is a generally positive customer and a short-form reviewer.
Average rating given: 4.0
Total reviews: 5
Example behavior:
Love it. Use it for work and camping. If you're impatient, you may want to move on. You have to stand there and wait for it to drip lol Feels cheap and it started to fall apart. Loose parts. Doesn’t cut well. I haven’t used everything but the clippers and do far 1 cane apart & I had to put back toge"
AGXZJUBKMLQLK5B7TSAVA7TONKVQ,3.3333333333333335,6,149.33333333333334,"Like the ability to turn my visa gift card into amazon gift cards for easier utilization. what the heck is it?  this corn is blue corn, hope you like blue stains all over everything including your mouth.  That's if you do not mind trying to bite into after cooking it to make it soft enough to eat.  Good Luck with that.  Bought it as blue corn is supposed to help with cholesterol.  With this you may get better cholesterol and lose your teeth. Was not easy to load from a Visa Gift Card This is 2nd time ordering.  This time it's ok.  Last time amazon messed up the filter order It's a gift card. What more to say.  Unless the amazon reviewers don't like this either.  Go ahead reject another honest review","User is a balanced customer and a short-form reviewer.
Average rating given: 3.3
Total reviews: 6
Example behavior:
Like the ability to turn my visa gift card into amazon gift cards for easier utilization. what the heck is it?  this corn is blue corn, hope you like blue stains all over everything including your mouth.  That's if you do not mind trying to bite into after cooking it to make it soft enough to eat."
AGY6SXFQIP3FMKMKICQEHAGOQCCA,4.8,5,1493.2,"My 30-year-old Kenmore dryer (wow!) was on its last legs, so I researched on line reviews and Consumer Reports. The Samsung DV56H9100GG was well-regarded, but CR listed it as #1 which sealed the deal for me. I bought mine at Home Depot and they delivered it within the week.<br /><br />I've been using my new dryer for several months and it is quite a step up over the old Kenmore. It is very quiet and energy efficient. Plus there are a variety of spiffy drying options that weren't there in the old days: a &#34;Wrinkle Prevent&#34; to keep clothes looking good if you can't get back to the dryer in time; &#34;Wrinkle Away&#34; for clean stuff that just needs a spritzing and tumble dry; a variety of settings for anything from light blouses to heavy towels and bedding, and an illuminated drum so you can see what you are doing. They even include a drying rack for tennis shoes, toys, etc., though I usually just stick stuff like that out on the back porch to dry.<br /><br />The Samsung dryer is several inches taller than my old Kenmore, which makes me glad I didn't buy the pedestal that raises it off the floor; I don't think it would have fit in my available space and I certainly couldn't fold stuff on the top surface. In any case, check the dimensions of your laundry area before buying.<br /><br />This Samsung dryer looks O.K. (shrug, it IS basically a big box) and appears well made. It sounds cute soft musical tones and tunes to signal different features. The &#34;load finished&#34; tune is rather long and resembles (to me) an 8-bit version of a &#34;Pirates of the Caribbean&#34; drinking song. ;) The lint trap is tucked on the door edge for easy access. Unfortunately, my new dryer door opens to the right and it appears to be a tremendous hassle--possibly impossible--to change the hinge direction.<br /><br />This is a pricey critter and if I ever have a problem I'll post an update immediately. I doubt I'll get 30 years like I did with my old Kenmore, but this is a really nice clothes dryer. Five stars. Lint builds up over the years in the dryer vent and can either start mucking up your drying cycle or even catch fire if it gets too hot. You should clean the duct every 2-3 years as part of your household routine.<br /><br />I only have a short run of aluminum flex duct feeding to an outside wall, so it would have been just as easy to replace the duct with a new one. If you have a hard pipe that feeds up the walls, however, you really NEED this Deflector Dryer Duct Cleaning Kit or similar.<br /><br />This solidly-made kit extends up to 12-feet with six soft fiberglass sections tipped with steel threads and a fat, soft brush head. You can just shove it down the duct by hand or use an electric drill to spin clean the duct with a clockwise spin. (NOTE: you MUST use clockwise--counterclockwise will unscrew the sections!) The long, soft fiberglass sections sorta flop sideways all over the place when using a drill, so you might need to slowly feed it in a section at a time. When I finished, I also used a blower to blast out the last of the lingering dust.<br /><br />NOTE: Don't tear up the package it ships in--just pull out the staples. When finished you can easily repack and store the tough package on the wall.<br /><br />NOTE 2: You might be able to use this kit to clean refrigerator coils. They also need to be cleaned every 2-3 years for proper operation and cooling efficiency.<br /><br />This is a solid five-star cleaning kit. I've been using the Sealpod capsules for a couple of years and tried several off-brand lids to sidestep the pricey Sealpod lids. Unfortunately most off-brand lids have big issues with the adhesive or don't include that useful little side tab.<br /><br />The RECAP lids worked well. The adhesive is slightly too sticky so peeling them off afterwards can occasionally prove a bit awkward. The RECAP lids do include that key side tab which helps when peeling off used lids. Mainly, however, the RECAP lids are much less expensive than Sealpod. I'll be ordering these again.<br /><br />4-1/2 stars. After 15 years I had to replace my Jenn-Air glass top stove when a flashlight fell from the vent hood and broke a corner. (Grump!) I didn't want an inductance stove and Consumer Reports gave the GE JP5030SJSS 30"" radiant stove high marks. I bought the stove and, of course, Amazon reduced the price $110 the next day! (Double grump.)<br /><br />The stove is gorgeous and I'm glad to get rid of those pesky knobs that make cleaning the sleek stove surface awkward. The touch-sensitive surface controls four burners with a quiet musical tone when activated or changing temperature. Burners heat up FAST--about ten seconds for full blast. Lights indicate hot burners even during the cool down phase. Activating the safety lock prevents accidental touches from turning on burners.<br /><br />DOWNSIDES:<br /><br />The true exterior dimensions of this stove are 20-7/8 X 29-3/4. This proved a minor issue since my Jenn-Air used a slightly larger cutout.<br /><br />For crying out loud, GE, include a set of wire nuts and maybe a conduit connector! They cost almost nothing. I reused my old wire nuts, but come on.<br /><br />BIGGEST PROBLEM: The GE JP5030SJSS places a big honkin' box at the bottom rear of the stove, plus the overall thickness measures considerably more than my Jenn-Air or a standard coil burner stove. You are either going to have to retrofit your stove drawers or remove face plates, attach them to the cabinet and kiss off your drawers. I cut off about four inches from my drawer backs and shaved off half an inch from the top edges, but many people don't have the tools or experience for this retrofit. Be warned!<br /><br />Four stars. I bought my LG LTCS20020W top-freezer refrigerator from a local Lowes, so you won't see an Amazon purchase notice. Shrug. I've only owned it for a short while, but here's the skinny:<br /><br />FREEZER:<br /><br />The top freezer hits the ideal 0 degrees F in just a few hours by setting the thermostat on the center position. I deliberately bought a unit with no ice maker on the theory that ice makers are notorious troublemakers. DOWNSIDE: there's NO FREEZER LIGHT. I stuck a little Motion Sensor LED Night Light to the freezer roof to fix the issue.<br /><br />REFRIGERATOR:<br /><br />The refrigerator achieved 37-40 degrees F in a few hours with the thermostat only on the second position. My fridge is a simple unit with LED light, two crisper drawers, a smallish dairy bin and two shelves. Some units include an optional door alarm and pantry drawer, but not mine.<br /><br />OVERALL:<br /><br />This LG top-freezer refrigerator is VERY quiet and energy efficient. The dimensions are excellent for my small kitchen and contains enough food for over a week for my wife and I. This refrigerator is just a tiny bit shorter and narrower than some, which can be a major plus when situating it in some kitchens, especially in older houses. But the refrigerator is an inch or two deeper than some, so measure carefully.<br /><br />I didn't realize it at first, but the doors are reversible. The fridge comes set up with the doors opening to the right, but even an inexperienced person (like myself) can switch the hardware so the doors open to the left in an hour by following the on-line videos.<br /><br />LG refrigerators have a some of the best reputations for reliability, so I'm expecting this LG LTCS20020 to outlast me. Five stars.","User is a generally positive customer and a detailed reviewer.
Average rating given: 4.8
Total reviews: 5
Example behavior:
My 30-year-old Kenmore dryer (wow!) was on its last legs, so I researched on line reviews and Consumer Reports. The Samsung DV56H9100GG was well-regarded, but CR listed it as #1 which sealed the deal for me. I bought mine at Home Depot and they delivered it within the week.<br /><br />I've been usin"
AGYE3G755XPDLNOQP32CE5FVR2AQ,5.0,5,44.4,This is the only shampoo I use any more. Hair feel nice and soft They worked great with my dryer vent Just what I needed with my dryer It is okay but didn't need it Great idea to filter coffee water. Coffee tastes much better.,"User is a generally positive customer and a short-form reviewer.
Average rating given: 5.0
Total reviews: 5
Example behavior:
This is the only shampoo I use any more. Hair feel nice and soft They worked great with my dryer vent Just what I needed with my dryer It is okay but didn't need it Great idea to filter coffee water. Coffee tastes much better."
AGYRMITUSD6IEQMJDPHYMA7CJI2Q,3.8,10,667.2,"Okay, I am a fan but with caveats. I love the long chiseled pencil shape because it makes it easier to apply straight stokes of color to my very thin brows without looking drawn on or penciled in. However, it does skip a bit compared to my gel brow color that is applied with a brush. The sponge tip is great for softening the sharp line on the thicker area of my brow and i dab it with a bit of eye shadow to set it.  The color stays put and looks natural without leaning towards red. What more can you ask of a good brow pencil for brunettes? I overplucked my brows in my youth when pencil-thin brows were was the style (okay, I'm dating myself here) but this seems to apply quickly and easily and works well with super-thin brows without making me look like Groucho Marx. It works, it stays and looks great. Gals with thicker brows will reap the most benefit b using the mascara type brush for the most natural look and pigment distribution. Even though I am not fond of the paper masks (prefer collagen), there is no denying they work well and my aging skin feels replenished, hydrated and rejuvenated. I have very sensitive skin due to seborrheic dermatitis, so I have to be very careful with skincare products. Why do I always feel the need to test them on Sunday when I have work the next day? No worries, my skin will look great and If I can find the time I may do another treatment in the morning to give my skin a little more radiance. There is no denying the results.<br /><br />Pro Tip: They work even better when you put them in the freezer for about 15 minutes before use. It will help tighten the pores up and feels extra refreshing!<br /><br />** If you found this review to be helpful at all, please take a moment and click the button below to let Amazon know. Thank you so much 😊 ** I have finally found the perfect flat iron for my bangs.  The Milantia Mini Hair Straightener 3/4"" Ceramic Tourmaline Ionic Flat Iron heats up fast to take care of my half curly bangs that have a mind of their own.<br /><br /> I have coarse thick hair, but my bangs have thinned with age and have started developing weird curls and cowlicks. It's the only part of my hair that needs the nuclear option because I keep the rest of it braised most of the time.<br /><br />I don't have time for a lot of hair care, and this little flat iron heats up fast and does exactly what I need it to do. It's small, lightweight,  nimble, and exactly what I have been looking for!<br /><br />** If you found this review to be helpful at all, please take a moment and click the button below to let Amazon know. Thank you so much 😊 * Lately, I have become enamored with hair building fibers for both root and scalp coverage. The results have been amazing, and many of the products I have used contain Keratin or Gossypium as the primary ingredient. The Toppik Hair Building Fibers contains 99% Keratin, but the fibers were larger and coarser than others and did not blend or adhere as well. It wasn't the natural-looking coverage I had come to expect. Just goes to show they're not all the same.<br /><br />** If you found this review to be helpful at all, please take a moment and click the button below to let Amazon know. Thank you so much 😊 ** Out of all the 4D Silk Mascaraas I've tried recently the CPCP Elegant Princess Long Fiber Eyelash Mascara is one of my favorites. The packaging is gorgeous and the brush is a thicker comb-like bristle, which is great for volume and definition. My lashes looked dramatically darker and fuller and I really noticed the difference when I went outside and checked it out in my rearview mirror. I had tested two mascaras on each eye and this one really stood out. I have been wearing it for almost 36 hours and even slept in it.  After rubbing my eyes since the last night, the top lashes held and I didn't wake up with raccoon eyes. however, it does flake a bit. It applied smoothly and since It's not a quick drying mascara so you have a bit of time to tease out the lashes to avoid  any clumping..","User is a balanced customer and a detailed reviewer.
Average rating given: 3.8
Total reviews: 10
Example behavior:
Okay, I am a fan but with caveats. I love the long chiseled pencil shape because it makes it easier to apply straight stokes of color to my very thin brows without looking drawn on or penciled in. However, it does skip a bit compared to my gel brow color that is applied with a brush. The sponge tip"
