user_id,liked_product_ids
AFUSWNVA72MMWHGYWJ652SYX2JJQ,"['B000KI3O1O', 'B00IX1I3G6', 'B0160LI5T0']"
AFUT2GCF5TIZDVYRT2IACBMJYSLQ,"['B00A0RUGPM', 'B01C2M3VIQ', 'B014SRAOVK', 'B01GPNJGDW']"
AFUUGL54SYKWFCQUFKKBANCRQLRQ,"['B0BTV3G59T', 'B001EQ5GVM', 'B0091JKLN2', 'B082LWZCBB', 'B0091JKY0M', 'B08GNHQ165', 'B00W9XANYY']"
AFUVXZR6FQX7NRUOS5UVN25IBYGQ,"['B01N1G4YNL', 'B08F591JFC']"
AFV22L7AEKI2LW6HMLRLUKNYVBGQ,"['B07V9V5R48', 'B07W3FXQ23', 'B07VKKLHS6', 'B07FKKBFHS', 'B071LMFYTG', 'B085M95TX2', 'B08B1PR9C7', 'B08CZ99R3K', 'B08B4RN9WN', 'B08L5XMLFZ', 'B016PYUW3E']"
AFV2XM3OB66UQTLVQUASL3ARAZUQ,"['B00N3WZLHO', 'B00WTX8594', 'B01KJ2FVFW', 'B0C7FZXGZ9', 'B07JBM2TT6', 'B07KF8VK8C']"
AFV5PADG32CII5Z2UQRGJEXIAOJA,"['B0BMPQXGMG', 'B08LGRFT6Q']"
AFVSN6LLTI73NLMXYBZ6GTM3MJ6Q,"['B004ET8DKC', 'B01EM0EQUI', 'B000HM9MBY', 'B07V4V69QV', 'B00J3A9S7O', 'B004XJ4IH0']"
AFVV7CLXY43P3Z3F7SROBZATZVSQ,"['B082VKPJV5', 'B0844X21MJ', 'B086VYKNDF', 'B07WT81PYN', 'B082VYX7G8', 'B08C72C56Z', 'B08DNZJ7P2', 'B09Q5TTQS7', 'B0B34GRFL2']"
AFVWIYJTNBHM7VTTE3XRWDTGW7BA,"['B001PVYW48', 'B07RNJY499', 'B077VHYNWN', 'B07FNBRNYN']"
AFVWVS5RYCJF6P4PC4EJZ5ZMONYQ,"['B002GPG7UO', 'B00ZFS3OQ4', 'B00DZU9U58', 'B09YC8YCV6', 'B089SPW5M6', 'B08ZHZ6TSJ', 'B07BFGZQ65']"
AFVZHLI77FPHAT4BVESVWNVJVXNQ,"['B000NO40J0', 'B01MF8MHP0', 'B0C3612S93']"
AFW5YHQFWEQK7PF7PD7ZSBITHHKQ,"['B00NK65R5O', 'B00MFWKN9E', 'B00WIW20FG', 'B00Y1H92JS', 'B00XLCVE5E', 'B016FLEZH6']"
AFWF45RVQMTBSYA3MKA3R7K365FQ,"['B0014Z844E', 'B0B57GSDMD', 'B0722LC6JR', 'B079568S2R']"
AFWPCX2Z52NYNUYTQQHRVBHQSP6A,"['B07D9FTBCR', 'B076J7X645', 'B07DH6TB3Z', 'B07VRT735G', 'B081KSD3BK']"
AFWRGOGF4AI2IHRX7KZ2IYL63RXA,"['B00HNEJ0V6', 'B01CDEJ1H8', 'B01CVQALFE', 'B01MYPDMEU', 'B01MTQ5C17', 'B00IX1I3G6', 'B01I0IZM74', 'B09BB4X4BN', 'B08ZW2RN69', 'B09W5PMK5X']"
AFWVN52MRBWOTIK7UGXBWGOY4HBA,"['B007VXJK6E', 'B071JMGPTH', 'B086VYKNDF', 'B07MN1KJ15', 'B07KG1TWP5', 'B0894LPRN2', 'B08BRS98SF', 'B08YJV9YL2', 'B086N136NH', 'B08SBV6Z57']"
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,"['B01BEYRHBA', 'B0045LLC7K', 'B071NBFSLY', 'B07DSC4X3K', 'B07KXM94BT', 'B07LCHCD6Q', 'B0837K9W6P', 'B081ZN3TD5', 'B07D6KYSJH', 'B08CZM3GH3', 'B08G83G24X', 'B087B5RJ2P', 'B08G8B2CQH', 'B08LGG9GSG', 'B08NJ56F9C', 'B08P7PSMRR', 'B08HGZXLP6', 'B08N9RT9YD', 'B08HGZXLP6', 'B08HDLCHXN', 'B08RY2LML3', 'B08JTNQFZY', 'B08QHP717Z', 'B08VMWZ7N2', 'B08R8JQ7NF', 'B08RS762Z7', 'B09GNXK3N1', 'B08YX4HYTK', 'B08QRSNJW9', 'B08YX4M6T1', 'B08MCDB52J', 'B0925975B7', 'B08LPGZMQK', 'B08ZVJP6D3', 'B08T5LG5FT', 'B09473GGM4', 'B08F9VXZBM', 'B0919R1CYT', 'B08T7GPT1D', 'B083GCHL8R', 'B0841S3FRB', 'B097YYB2GV', 'B09C1S6LSV', 'B09XX4VR4Y', 'B092M5K59T', 'B08WPXVK2P', 'B09ZKWV5MK']"
AFXGVGTUJUX3U34H35TWU6JDEQAQ,"['B002YTTWAY', 'B003BIGDN6', 'B001EYBDIE', 'B001DPV3G6', 'B004049RXS']"
AFXMJCVLRCGRAEC7P37FZHEB24UQ,"['B00B0UGRKG', 'B018F4M89S', 'B013P47758', 'B07HL2CMTH', 'B079ZMDXF1', 'B01KJALW8E', 'B01LZHJF55', 'B0819CS9D7', 'B01J1E5LWM', 'B07Y2WSGVW', 'B00ADR2LV6', 'B08R8XBCS5', 'B08R8YBKLW', 'B09F37YSJQ', 'B08FXFCCNP', 'B0BYJ8JYL3']"
AFXMM3ND2H6EFEB6O3YYLTDSYERA,"['B001TJ5380', 'B004H3XRTC', 'B01I3M7JTQ', 'B0156NH7QK', 'B0BH4YNB3T']"
AFXPXPBA47S7QRTAZS3KKREWOUWA,"['B00F6IFLA0', 'B018F4M89S', 'B00IX1I3G6']"
AFY2CJH4YVWWLTRIBCP5J6WTZCSA,"['B00IX1I3G6', 'B07FX8QBVH', 'B07HJHK8Y5', 'B01MSBQB1P', 'B07GH6WX29', 'B07FX57ZRG', 'B07GHDHKPN', 'B07GH7JZ91', 'B07GFQ5B44']"
AFYCZCWFENADZTSDQYNW5H2ROTOQ,"['B07P3Y8JWY', 'B07CP1KY9M', 'B009K2BBQG', 'B016V0OR42', 'B01E4QP02S', 'B01IO0E9RC', 'B06XT7D93B', 'B07CKK4LNF', 'B09DD2LZBY', 'B0C995ZDVL']"
AFYLD5PY33Z7NRP3IZECRJNWWOVA,"['B00OOKDO4Q', 'B0719C5P56', 'B087C2Y192', 'B07YGMQQGP', 'B012YQL5IS']"
AFYU5VCZB2GWHQ4T7EHLDZG7XG6Q,"['B005B9CTFY', 'B09CX5DJR8', 'B079SPSK9V']"
AFYYUSSZHQMFFQHCHGOMZX4ZAUJA,"['B0160LI5T0', 'B09X9BG4FC', 'B07C25643X', 'B07XMHHG6M', 'B018F4M89S', 'B07DRJXDR2']"
AFZ7YOHOLL22QXTXJTHENQCRVDYQ,"['B077T89BGJ', 'B07MZSRHXY', 'B017T6CUS2', 'B01IE42XY4', 'B07FKKBFHS', 'B00ADR2LV6', 'B00JFBLZ90', 'B00ADR2LV6', 'B01GF6WNO8']"
AFZBOUEZHYH3RV75Y7EMSV5LM2JQ,"['B071F82KR7', 'B06W588LSQ', 'B07NY6PB5T', 'B01H2J3HGA', 'B081MTLWD8']"
AFZCTSV3BWBNZRN7ZSN34MP7AJZQ,"['B00L4JJKH0', 'B00P9U2T8M', 'B00NU6DP9E', 'B01EX1LHPS', 'B06WRSMR1P']"
AFZDKJMOCGD5KJ2TXWOZB5OAJO5A,"['B08BZ74Y16', 'B08BFH35VX', 'B09W5PBYKD', 'B087ZQK2G8', 'B08GC2RZ9S', 'B08DNCR582', 'B0851T7HDS', 'B07QB63VN9', 'B08P1BBJY7', 'B08N51F42Y', 'B08Y6HCR5G', 'B08YY4LM37', 'B08TQ7ZJTZ', 'B086WMMBPP', 'B09B745JZC', 'B0957HB33L', 'B0941YDPSW', 'B09TQ6QQHQ', 'B0C3443J69', 'B09X23VTSQ', 'B0BL2R5719']"
AFZFS56AGF6OLK7UN3PN7ZN6DLMQ,"['B00CGSDWHW', 'B07PCPJRND', 'B07RLWTLPH', 'B0BNK2SGQS']"
AFZUK3MTBIBEDQOPAK3OATUOUKLA,"['B0020MKBNW', 'B00ADR2LV6', 'B092T5Y46X', 'B09CBF2XCF', 'B005S28ZES', 'B0BZGQJ3W7', 'B07VFQ438P', 'B07DMRF3QL', 'B09DD2LZBY', 'B07VSFPBW5', 'B00946HGLW', 'B005ESMMWW', 'B084L49119', 'B0BTV3G59T', 'B077WCTV57', 'B082DQDDBV']"
AG26VSN5XXMOERAKVWGE7NBC5AVA,"['B00FRL7CNA', 'B00JJ59RZQ', 'B00BXLU92E', 'B00BXLW4Q8', 'B00F2RZMEA', 'B00CXZPEPG', 'B00BXLSJXA']"
AG26Z5IGGXD6WO5UVRBFU7KJLAOA,"['B003BIGDNQ', 'B00NK3R60G', 'B005B9CTFY', 'B01BLEGKOS', 'B07MC5TBNS', 'B082PKYFRL']"
AG2DIEBAIM4HQ5LD27PF3FVG7CDA,"['B01GGMCPS0', 'B07VB141SL', 'B0C71KVMY9', 'B07HMJYP7K', 'B0C3BFRXSC']"
AG2DKYK7EZDDKKRU4DFNGSZ74UKA,"['B000NY66DS', 'B00BXLW2AQ']"
AG2MP67YR5FJJBPVOAJSUL42BKOA,"['B0091JKZ7Y', 'B077N4CNVJ', 'B016CID2JY', 'B00ADR2LV6', 'B07HJD9FVV', 'B0719C5P56']"
AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,"['B009EGNQQ6', 'B00EE86ZEE', 'B00U2VQZC4', 'B01MTQW0BK', 'B076QPN519', 'B075M9L47N', 'B07V2P5TRJ', 'B0B4ZKW9RH', 'B087Z1NK6Z', 'B0BBBDL5ZQ', 'B0BWHKFM44', 'B0C9VMLRBW', 'B08SQ7MMG4', 'B097F1B375', 'B08NPSHF23', 'B095WPQDGD', 'B09QC9947J', 'B093FM7GJD', 'B096Y26K91', 'B09NVTMT24', 'B09LH32JWC', 'B0BLSHMSSS', 'B09MQ44MQD', 'B09MQ4M7VH', 'B09WTVSN57', 'B0BZXPMQFF', 'B0C5CD4X6J', 'B0BR674DBF', 'B0BDXKSHY1', 'B0B7J1ZJPL', 'B0B31J6Y49', 'B0BCJMN554']"
AG3AVVQWEAP4AXNUT3EZ6QK4FOBA,"['B00DM8J15C', 'B00ADR2LV6', 'B0C5R85Z3J']"
AG3F5JCVO7VZH6IMQXJT3SNNR5IQ,"['B01JEFZVOG', 'B01KZKYD1G', 'B09B1JFMQQ']"
AG3G7OTDDNO3WMAZVZU7CDR3LG3A,"['B00BXLSUF2', 'B00BXLSJXA', 'B00BXLW5QC', 'B00BXLW2AQ', 'B0091JKQ50', 'B018F4M89S']"
AG3HKK7MIKRQ7DOTNDOE63X2WJGQ,"['B07YDMZD6R', 'B07XF5F1X9', 'B083LHHQYF', 'B083CXR5V8', 'B07Z3NRMBS', 'B07SHHXSPL', 'B07NPWK167', 'B082VKPJV5', 'B07VZ44ZJM', 'B087Z9X39L', 'B08CXQLP21', 'B08MRRNL18', 'B08GP7CV1S', 'B08VKT39YX', 'B08DK4NDM3', 'B08P5JZYX8', 'B091GG4N2X', 'B08RY6S25W']"
AG3HYPJC2EXHNZG2ORFTBTICTHLA,"['B00ADR2LV6', 'B00BXLUFQ4', 'B00OR547DA', 'B01K8RKSH4', 'B00ADR2LV6', 'B00CXZPEPG', 'B01IE42XY4']"
AG3KJDZ6GIUSQG4YCM5YRB5KEEEA,"['B00UT8NPY6', 'B089DMYHQW', 'B09DJY8TCM', 'B0C86NF3DH', 'B0B319L9F1']"
AG3VXRJ5OUQDF3UAEOEIIZ6Z5Z3A,"['B00BXLVETG', 'B00HLAO65M', 'B00BXLW5QC', 'B018F4M89S', 'B00F22YKOS', 'B09FW4M7G8']"
AG3WVKZRCDTPTSSSCZIFGCDHARZQ,"['B01LXAAIND', 'B011AJVR60', 'B01N7Q5D47', 'B00UXG4WR8', 'B073MYH44G']"
AG3YTFU4HQS4SY6QGEXG32C3Q67A,"['B07QK6L51Z', 'B0BNHDNDQM']"
AG3YVQXAJ33ZFBOWJZT4PLZEAKMQ,"['B0B3DB5HTC', 'B06XR96P3Z', 'B000VBLBUG', 'B06XR96P3Z', 'B07GXBTH82']"
AG4ARTYMP2Q7FF6A2ECB4WMK67WA,"['B00WGX6FQM', 'B087M8HDCQ', 'B07S4298B7', 'B094164NGG']"
AG4H3BOKPKPWNRWBJPSSMYWJ2SZA,"['B075MZKGRL', 'B00JFBLZ90', 'B00X6G8J3A', 'B082XPZJSC', 'B08M2WP7XL']"
AG4JDGQREZU2VL7SH3QAA6MDJKSQ,"['B004NEWA5M', 'B00LHR20E4', 'B00W0Z1FSY', 'B00ADR2LV6', 'B01M23YTOP']"
AG4SPO7PKPFSNR43I7WGVITRPXYA,"['B001TH7H0E', 'B00NMNLNLM', 'B003BIGD4U', 'B07CNNN6BS', 'B08VWK24L6']"
AG4TRGDHYIBT4CH63VJYM5IOAMTQ,"['B07D791VTH', 'B082NKQ4ZT', 'B0914JBBTV', 'B01EK2F1PC', 'B087GD4BJ1', 'B08HMLXW65', 'B07SY7WPS4', 'B0912RJ62Y', 'B09XDK71WN', 'B09HMXY36F']"
AG5AQHNG26OQHSWCRNTWXRLJLQAA,"['B071DGVDHQ', 'B00946HGLW', 'B08643JK4R', 'B0BKLLMGR3', 'B01MUZL7JG']"
AG5DSKVIF7LP57CVERJ35CMM6KCQ,"['B0BHVB8BF4', 'B000DLB2FI', 'B0BHVB8BF4', 'B00IYO5914']"
AG5FGCIM6PBJX3JNDRKQMITZTIMA,"['B078W6XC3C', 'B07GDQPG12', 'B07LCHCD6Q', 'B083BZWFH8', 'B07XZ71R3Q', 'B08837W489', 'B0BTD1MY9W', 'B08SRDCVXV', 'B09MRWZ96Z']"
AG5HBLA6ELKZ522X4MPJON6UJIAQ,"['B00GJRYGPI', 'B07D11MXY1', 'B0BVFV4JD7', 'B092LLM7H3', 'B08MZSTTDZ']"
AG5RFLAFFZLEDCB5FHGAJYTDTXLQ,"['B018F4M89S', 'B01E4QP02S', 'B078GWV31Z', 'BT00CTOUNS', 'B0160LI7MA', 'B00ADR2LV6', 'B075MZKGRL']"
AG5ZOOZYBFBLQH2IYNZFUIO4JPNA,"['B07817ST8Q', 'B071HY18MN', 'B07G5QYNSX', 'B08LD67M6X', 'B077ZYWQS8', 'B07Q5K1VWY', 'B0BFK3QN4N']"
AG63W2BMC4HRP76AMS36AYY64AHA,"['B001ETADCQ', 'B002CVTVW8', 'B0044R7U80', 'B0002YTQ8G', 'B008FM4A3I', 'B00GMLMJRS', 'B007WFZ0XI', 'B00TUE2NVQ', 'B015OTJZCU', 'B00ADR2LV6', 'B07DY1RDQR', 'B07DKRK8ZW', 'B08C2P34JC', 'B08F3GBQMB', 'B08HGZXLP6', 'B08HGZXLP6', 'B08DXZW75W', 'B08FCTM1SP', 'B08FCV18Q4', 'B08YFJGBPS', 'B0924896KW', 'B082TPQY2R', 'B08YR8KB69', 'B09MQ44MQD']"
AG644AQBRT56BVFDCJMISCNTSRMA,"['B00OR547DA', 'B07TLMZL3T', 'B0713VF172', 'B09W5PMK5X', 'B089CSR3KF', 'B086JDDTKR', 'B08P5JZYX8', 'B09QC9947J', 'B0BQQ5L942', 'B0C9J6J79Y', 'B09SHKSFBZ']"
AG6EW43QB7VILETPIDRYGED6HBHQ,"['B0C7CKLVXW', 'B01FX2AODM', 'B01I0H6Q52', 'B07WTXWC32']"
AG6NCLUCRDL26LNJBRU2K4OUG3EQ,"['B07HN9S63K', 'B07MWGWNP1', 'B06XCNLBZ6', 'B000BQWN2G', 'B07VQZ717X']"
AG73BVBKUOH22USSFJA5ZWL7AKXA,"['B0067BAIM6', 'B00KCTER3U', 'B00OPEASFO', 'B00WTWQMQI', 'B00RWU4QZG', 'B09J5TZ7HL', 'B07GDBN9LB', 'B01KJPFO9W', 'B07FYG86VD', 'B07DPMKDVH', 'B07K153R2B', 'B079R2VWNX', 'B07N318SLJ', 'B07FSKJKVN', 'B07QJWCNXY', 'B07H53GCV2', 'B071QYXJKK', 'B074KKK7R1', 'B07LCF4BK5', 'B07DPKZPRH', 'B07FZ5HZLM', 'B07PPFZQ6B', 'B09J5TZ7HL', 'B07RP9FXLW', 'B07STZPR5W', 'B07X4J45PS', 'B076DBLG1K', 'B07PXFPVZK', 'B00IX1I3G6', 'B01E4QP02S', 'B081M5R5L5', 'B07WTZP6WD', 'B081BN3MG6', 'B07SHHXSPL', 'B07YFQMY8L', 'B07NVTT4JS', 'B083LHHQYF', 'B07HS1TQQQ', 'B07DQ6NG1H', 'B07FH6WR58', 'B07X5233ZX', 'B07J1LYVHC', 'B01M4OQF8O', 'B07PHWX88W', 'B081Q1R963', 'B07TRQ5JMF', 'B07NPWK167', 'B07SFDCR4L', 'B07V9QG1FY', 'B07MH4C5V9', 'B07WFQMC18', 'B07WRVM3Z2', 'B07WRF6KMW', 'B07PGRX339', 'B004UL6O2I', 'B081632HX6', 'B07YQ5ZNPL', 'B07YQ6G3LL', 'B081JNSDYN', 'B082VKPJV5', 'B0814TCLD8', 'B07ZG3V78Z', 'B07VGBBNTH', 'B07QF63H2M', 'B07S3DB2G6', 'B07SV4HTMC', 'B08343R798', 'B081N6P735', 'B07ZHV92BV', 'B07TNSGHVX', 'B07T4JF9M7', 'B07WR6F1VN', 'B07PCSRSND', 'B081FJ4BGJ', 'B07RM722DH', 'B07V2L94ZW', 'B015A5DGG4', 'B07PCLLWHJ', 'B084L54QQ7', 'B07Z7S97V8', 'B07Z77JSGR', 'B08H6D6HJ4', 'B0914JBBTV', 'B01N5SHGS0', 'B07GL44NGS', 'B07PRDZ2BH', 'B07XNMVJ53', 'B07W397QG4', 'B0855L611L', 'B07VSZYKCH', 'B07ZS3DKL5', 'B07MN1KJ15', 'B082VYX7G8', 'B085ZRVDKP', 'B07DFNPVSF', 'B086W18W1W', 'B089K7DWKV', 'B088GWCVVJ', 'B08C37KWRR', 'B088TGQFNM', 'B08DX9P6V1', 'B08DXZ5VXB', 'B08DX6B4QN', 'B08FHM855R', 'B08G5YVHQP', 'B08KGVBW41', 'B08DHZW3LK', 'B073ZR1XLQ', 'B081MQD52C', 'B08C71WBLC', 'B07NPCT6L5', 'B08L6GXY2S', 'B08FR3QXYY', 'B089NJG212', 'B07FQTCLNX', 'B08HRNPNR5', 'B08HZ5Y8RY', 'B07PBWVV5K', 'B08KWN77LW', 'B07W1WJZFG', 'B08GLG6W8T', 'B088TXBCB5', 'B08P7PSMRR', 'B08N6CLJ6P', 'B01N7A5AGF', 'B08MT11QG3', 'B08LG68MGH', 'B08NTD1NM1', 'B08KW644VX', 'B08T96NYB9', 'B08SQZ1B3W', 'B0BBBDL5ZQ', 'B08GKVYS1Y', 'B08SJKR877', 'B07YNH56W5', 'B08VKQY815', 'B08S1LWF9V', 'B08WF29DM9', 'B07RBSLNFR', 'B081ZF4F9R', 'B08VQY1Z1S', 'B08TT2SF5S', 'B08ZWSSFDV', 'B08VR968Q5', 'B08SVW5GZ2', 'B08XR17DPQ', 'B08Q8LGN17', 'B084WP4XS8', 'B085XZF8WQ', 'B08BKWLHYP', 'B08SG2MBRY', 'B08P2DZB4X', 'B0943P5CYB', 'B094MQSRDL', 'B0949MJRHK', 'B08MC3ZLV4', 'B095ND49ZW', 'B0952KGBX4', 'B091KRK9VP', 'B08ZS61SWK', 'B08SBV6Z57', 'B08QZ8LD7F', 'B07KQ32Z8C', 'B08V5HJB91', 'B099NQM7MF', 'B099PJH3FV', 'B083PXJBVY', 'B082TPQY2R', 'B07FQ93GYV', 'B09KT4RJG6', 'B00ADR2LV6', 'B09L563Q84', 'B01GKWEEQM', 'B00BXLVHZM']"
AG777VHWKTF4HBWJKG6YTDARPNTA,"['B00JJZBHK4', 'B08M1JZP9P', 'B08JGSDWXT']"
AG7JCEMC64AM7JPATDVGP6YZOTXA,"['B07HN1L8NQ', 'B0885W8GCL', 'B08532CNY7', 'B0855L611L', 'B07DKRK8ZW', 'B0876L7BWM', 'B07WS2XQQM', 'B07YG4PRTN', 'B08BY9P4HR', 'B089CSF11Y', 'B08B5FJMHM', 'B07D5FBFQ4', 'B08CC6YRLJ', 'B08MRRNL18', 'B08Q8NQMX2', 'B0BN113VWD', 'B0BN12F234', 'B09H6XWD7C', 'B0B5X48DZR', 'B0BTTRRH98', 'B09VY96RBZ']"
AG7NORBR5XEPKQ2ZTERI2IQPYOGQ,"['B00ZATTI0E', 'B00FTGTIOE', 'B00PG84P66', 'B00BXLTG8C', 'B0747V31BF', 'B00BXLW2AQ']"
AG7TG2PPK7KBCQNZCF7CHNKCWLIA,"['B0BB7V42WL', 'B00ERVN8AC', 'B07R4X19C5', 'B00ECV445U', 'B08JP39RLP', 'B00W9XANYY']"
AG7YUIUNZJME4OYHU2UTY5JZ36WA,"['B00YMLWSDU', 'B00YRACWHS', 'B00VQCB9O2', 'B00YI9XO8Y', 'B019SW87CS', 'B09BN8KK41', 'B078RR85BS']"
AGACOVGUOCMTKPL5O4CFAXOL5ECQ,"['B00GOLGUVC', 'B00BXLSYEY', 'B0BW9B4YZL', 'B00BXLTG8C', 'B00BXLW5QC', 'B00ADR2LV6', 'B01E4QP02S', 'B018F4M89S', 'B073VBZM8J', 'B08FDD8GZN']"
AGADWSNI4D65TO2LXO2PYRFWGB3A,"['B00EVBYX2K', 'B01DTKLU9M', 'B0183RU1WI', 'B0BW9B4YZL', 'B09FZR2LC5', 'B00GX1RFEY', 'B0BJTFF5F9']"
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,"['B089RLLT5C', 'B087Z9X39L', 'B07ZS3DKL5', 'B08888J5W1', 'B08CL46XNM', 'B08BB3P4VQ', 'B0851QJPZY', 'B08M3C6LVS', 'B08LYT4Q2X', 'B07YS9W97B', 'B083ST1B9D', 'B08LFYMGS5', 'B08L4HTQ3R', 'B08JTNQFZY', 'B08XJWLLKQ', 'B08SG2MBRY', 'B08SVXBVBW', 'B0932Z1NM1', 'B096YFBWGX', 'B08HVRP54L', 'B0B4JP5YD9', 'B0B1MBRVDS', 'B0B5DHGWDV', 'B0BXB4J297']"
AGAV7IY4HWGYRUIAGUZRXYUJ22DA,"['B07FZ5HZLM', 'B081632HX6', 'B07J2QZBTP', 'B015A5DGG4', 'B0C57WMPJQ', 'B08ZKL6P5B', 'B09DYCBH8M', 'B0BVQQ58G8']"
AGBG3KK74IKWJNQVMQAGVBWJ7FAQ,"['B07R3BMYBG', 'B0828W2HXQ', 'B07XF5F1X9', 'B0815TNMTL', 'B07QVK6CVB', 'B0837K9W6P', 'B07XP7L6XC', 'B07XVNJFNF', 'B0765N3MX8', 'B0813ZQG3T', 'B08H6D6HJ4', 'B0885W8GCL', 'B0842BXM5M', 'B088FBNQXW', 'B07TKDHFGP', 'B08883M2Z5', 'B08FGBFBFX', 'B088R5YRMJ', 'B088MG4JDK', 'B0BBBDL5ZQ', 'B08KY7VYDS', 'B0BBBDL5ZQ', 'B081D8D5YV', 'B0B96MFXSJ', 'B08ZSJ2JCK', 'B08YQNJ8LS', 'B08SQ7MMG4', 'B09QC9947J', 'B099688GQX', 'B0946TGLTT', 'B09JLSCTR3', 'B09NVVMFQM', 'B0BDXKSHY1', 'B09NX3XHGX', 'B09QSNLKZY', 'B09XFQCQXT', 'B093WT7L3F', 'B09DPMNXQB', 'B0BK1CWWP4', 'B094F7CQTT', 'B09ZHFVGVT', 'B0B9Z7PKW5', 'B0B8SGGS31', 'B0B8YJL3LT', 'B09VB7W7SS', 'B0BM6GVG3W', 'B0BM6FRHYS', 'B0CDSKCBMN', 'B0CDPT53VN', 'B0BD6M5SHB', 'B0BJZZ54NR', 'B0BL1NGPV2', 'B0BM9M66PZ', 'B0BM9MHK1W']"
AGBG65OZOTGMA6IM6OK5SW3AC3ZQ,"['B077RRLLLV', 'B093F9MKKR']"
AGBP7GRAOHVA7TTU3EFR5L35VD5A,"['B0748D7XFS', 'B008E18Z0E', 'B00NIZ0DV0', 'B0BVFV4JD7', 'B01B3DYSF0', 'B0B8M4H11G']"
AGCA64OUVM2TJGNN3IUXMEU7KF6Q,"['B000Y8UCCY', 'B004NRTVWE', 'B08FDC5J1B', 'B0000CF3HB', 'B00XBRCWSM', 'B0B6Y2D91L', 'B00LHZC4GA', 'B01AG8P0KK', 'B00IX1I3G6', 'B005AR75A6', 'B0160LI5T0', 'B07FKKBFHS', 'B00JFBLZ90', 'B0BX8T36PG']"
AGCDVP4YKG5TCDZZH4PEYQ3ZXWXQ,"['B01CY8LOEG', 'B073G718SD', 'B08Z63YDT7', 'B09CBF2XCF', 'B07YG1KCMD']"
AGCJSPBAYYCL6TXQXOIBRA5MS4RA,"['B001CCH9LS', 'B077RSW86K', 'B07GD49KK1']"
AGCQR2QLP3XWU64TBYFJCAZWQQKQ,"['B0149F2SSI', 'B01EW8Y4FC', 'B01EU65C5M', 'B01EUCK3K0', 'B01ETUB7Q2', 'B01LNY83DW', 'B014FE69WE', 'B073CW1R4T']"
AGCSHYPXXTY5BUYD2JAVVJWVFX3Q,"['B09WKP246S', 'B07QQZTSDG', 'B08342YK4F', 'B089ZQ8Y95', 'B089CSF11Y', 'B07ZK9D1PD', 'B08F7WFLCT']"
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,"['B00VRD4YJC', 'B00IX1I3G6', 'B07J2QZBTP', 'B07RZZKXZZ', 'B01EK2F1PC', 'B07DKRK8ZW', 'B089RLLT5C', 'B08C24Q6LB', 'B08K42YNN3', 'B08DXLRTSB', 'B08G5YVHQP', 'B08BCK4KPS', 'B08MFT9ZZ9', 'B08FBDWXT5', 'B08QV6V3D3', 'B09B745JZC', 'B08T5RVSD9', 'B098KFR1R5', 'B0BM6FRHYS']"
AGD2KE77JSUWQKD5CGYVGCQYJPHQ,"['B001TJ5380', 'B00BXLVXGA', 'B00BXLW2AQ', 'B00BXLVW7U', 'B00ADR2LV6', 'B00BXLW5QC', 'B00PG23W84', 'B00BXLSFXE', 'B018F4M89S', 'B07H64MVC9', 'B07Q8KCGYT']"
AGDFLGBDHOLOASHN4K6ICKMAWEOA,"['B012Q9NGE4', 'B018YFOSIW', 'B01EUISB9Y', 'B002E4VK40', 'B003NTFDFM', 'B01HCHPY1S', 'B0C3LVTX2V', 'B096TWQZ3B']"
AGDGXE72AKCYOB6GAXT25KHUXZOQ,"['B083N321ZQ', 'B007Y54ABE', 'B07STK5WNX', 'B08PTXKTPZ']"
AGDJ4U4GGIQ6AJLIBE6RSDPL2VYA,"['B07SHHXSPL', 'B083CXR5V8', 'B0914JBBTV', 'B08FFZPPX5', 'B086JDDTKR', 'B086TS3BKQ', 'B08KGF4Q3H', 'B08QHP717Z']"
AGDSEYGSA5K664EUHWKV3ARDXO2Q,"['B00DM8JK3A', 'B07C2JZ225', 'B07XZ71R3Q', 'B07RY3SCBN', 'B086ZX31ZB', 'B08P6ZVFDW', 'B0B7J1ZJPL', 'B0BPPQM2X5', 'B0BYJ8JYL3']"
AGDTFMLXF4NBFMOH6AQ42ARDTZWA,"['B08BNNH5PW', 'B09FZR2LC5', 'B01KJ2FVFW', 'B019JD7790']"
AGDWBOOKJ4RSPW5KDVVIOWIESFHA,"['B00IB4BMDQ', 'B00R1X7S5Y', 'B0747WCH2F']"
AGDYFDP4Q23S6M3U2W3QS5KBDROQ,"['B00KS4KYRW', 'B084YVBBH6', 'B08RY6S25W', 'B095KFXNV7']"
AGDZJ4S5DZS5JO2PGFLF4K3HT5CA,"['B004RQDY60', 'B004H5D40W', 'B07NYTQPKV', 'B004MDLZKU', 'B07KP6X4YK']"
AGE522R3Q7EE2UQ5VLYH4CT4VBBQ,"['B075FVH1XS', 'B07DSC4X3K', 'B07KXM94BT', 'B00ADR2LV6', 'B0C3CSMZ6F', 'B0C61H6LV5']"
AGE5UCWZ2F4X4KWVKDMATBK5QJQQ,"['B00AFSMMTO', 'B078WL6VFS', 'B07XT6ZY3F', 'B00DM8L178', 'B09TGRF9Y9', 'B078WL6VFS', 'B07DPGWWM7']"
